N,sr,lr,sigma,IP,esr,kl,accuracy
1200,0.6,0.97,0.2,True,0.6000000000000025,2.216461461158464,0.325
1200,0.6,0.97,0.2,True,0.6000000000000001,2.1708752661989634,0.31
1200,0.6,0.97,0.2,True,0.5999999999999978,2.1746856271165176,0.32
1200,0.6,0.97,0.2,True,0.6000000000000013,2.401418738757218,0.315
1200,0.6,0.97,0.2,True,0.6000000000000005,2.0770731289337334,0.31
1200,0.6,0.97,0.2,True,0.5999999999999976,2.159048815611679,0.285
1200,0.6,0.97,0.2,True,0.6000000000000014,2.4456082960590018,0.31
1200,0.6,0.97,0.2,True,0.6,2.2622568245659442,0.315
1200,0.6,0.97,0.2,True,0.5999999999999994,2.023728394974198,0.33
1200,0.6,0.97,0.3,True,0.6000000000000005,1.514774012995173,0.34
1200,0.6,0.97,0.3,True,0.6000000000000005,1.5237787406497427,0.305
1200,0.6,0.97,0.3,True,0.6000000000000012,1.4688970262345096,0.325
1200,0.6,0.97,0.3,True,0.5999999999999992,1.6208712607083258,0.315
1200,0.6,0.97,0.3,True,0.6000000000000008,1.5492174901367113,0.29
1200,0.6,0.97,0.3,True,0.6000000000000014,1.4341322259090903,0.32
1200,0.6,0.97,0.3,True,0.6000000000000008,1.3841494045147291,0.33
1200,0.6,0.97,0.3,True,0.6000000000000033,1.4855762565834043,0.32
1200,0.6,0.97,0.3,True,0.6000000000000021,1.4864908613185643,0.32
1200,0.6,0.97,0.3,True,0.5999999999999976,1.5366853732412982,0.315
1200,0.6,0.97,0.3,True,0.5999999999999981,1.4517604593132425,0.32
1200,0.6,0.97,0.3,True,0.6000000000000016,1.4389476768209852,0.305
1200,0.6,0.97,0.3,True,0.6000000000000003,1.388350618145612,0.34
1200,0.6,0.97,0.3,True,0.6000000000000013,1.553816723871987,0.315
1200,0.6,0.97,0.3,True,0.6000000000000005,1.5751950765117848,0.3
1200,0.6,0.97,0.3,True,0.5999999999999983,1.4410786884169828,0.32
1200,0.6,0.97,0.3,True,0.5999999999999999,1.574062640553977,0.33
1200,0.6,0.97,0.3,True,0.5999999999999981,1.4476271725300545,0.29
1200,0.6,0.97,0.3,True,0.5999999999999951,1.4388657705406431,0.315
1200,0.6,0.97,0.3,True,0.6000000000000001,1.6362438526891416,0.3
1200,0.6,0.97,0.3,True,0.6000000000000003,1.4900162443122673,0.32
1200,0.6,0.97,0.3,True,0.6000000000000002,1.3684101404364988,0.315
1200,0.6,0.97,0.3,True,0.5999999999999999,1.4424663876991781,0.29
1200,0.6,0.97,0.3,True,0.6000000000000024,1.4507519390925316,0.325
1200,0.6,0.97,0.3,True,0.6000000000000008,1.5802887135720818,0.285
800,0.6,1.0,0.1,True,0.6000000000000016,0.10966075687635383,0.32
800,0.6,1.0,0.1,True,0.6000000000000005,0.16955839894060706,0.29
800,0.6,1.0,0.1,True,0.5999999999999998,0.1620246552195395,0.285
800,0.6,1.0,0.1,True,0.6000000000000003,0.20257621042046783,0.295
800,0.6,1.0,0.1,True,0.5999999999999979,0.2360405604835059,0.28
800,0.6,1.0,0.1,True,0.5999999999999988,0.23001032556114379,0.275
800,0.6,1.0,0.1,True,0.6000000000000013,0.22535204911345585,0.27
800,0.6,1.0,0.1,True,0.599999999999999,0.4658827904866498,0.305
800,0.6,1.0,0.1,True,0.6000000000000028,0.3988804030968651,0.28
800,0.6,1.0,0.1,True,0.5999999999999996,0.129763219826737,0.265
800,0.6,1.0,0.1,True,0.5999999999999975,0.3148820468236525,0.26
800,0.6,1.0,0.1,True,0.6000000000000003,0.38878509968418595,0.305
800,0.6,1.0,0.1,True,0.6000000000000022,0.22584714192710675,0.28
800,0.6,1.0,0.1,True,0.6000000000000016,0.2361053373164227,0.265
800,0.6,1.0,0.1,True,0.6000000000000003,0.17033407882746202,0.285
800,0.6,1.0,0.1,True,0.5999999999999992,0.22375058457098537,0.3
800,0.6,1.0,0.1,True,0.6000000000000011,0.17691939053094127,0.29
800,0.6,1.0,0.1,True,0.6000000000000002,0.4050087373663419,0.295
800,0.6,1.0,0.1,True,0.5999999999999994,0.17834403650438832,0.28
800,0.6,1.0,0.1,True,0.6000000000000009,0.09365664821310193,0.285
800,0.6,1.0,0.1,True,0.5999999999999988,0.4195938160618108,0.305
800,0.6,1.0,0.1,True,0.5999999999999994,0.21425998483140035,0.255
800,0.6,1.0,0.1,True,0.6000000000000012,0.1674887992269391,0.295
800,0.6,1.0,0.1,True,0.5999999999999994,0.06401393289243922,0.275
800,0.6,1.0,0.1,True,0.600000000000001,0.37183000635010827,0.29
800,0.6,1.0,0.2,True,0.5999999999999995,1.6999974163213585,0.29
800,0.6,1.0,0.2,True,0.6,1.8441530004257087,0.31
800,0.6,1.0,0.2,True,0.5999999999999966,1.9279384392821335,0.285
800,0.6,1.0,0.2,True,0.6000000000000011,1.7819572148253315,0.305
800,0.6,1.0,0.2,True,0.600000000000001,1.881097324300427,0.29
800,0.6,1.0,0.2,True,0.6000000000000001,1.9300177153089433,0.295
800,0.6,1.0,0.2,True,0.5999999999999992,1.7351007185191474,0.27
800,0.6,1.0,0.2,True,0.6000000000000004,1.8899925625219762,0.29
800,0.6,1.0,0.2,True,0.599999999999999,1.7858282674620665,0.29
800,0.6,1.0,0.2,True,0.6000000000000003,1.70152840942787,0.275
800,0.6,1.0,0.2,True,0.6000000000000011,1.6521454143701289,0.31
800,0.6,1.0,0.2,True,0.6000000000000015,1.8002319653140453,0.295
800,0.6,1.0,0.2,True,0.5999999999999996,1.6214031944593885,0.27
800,0.6,1.0,0.2,True,0.5999999999999989,1.7152179014268185,0.3
800,0.6,1.0,0.2,True,0.5999999999999986,1.5302757311451984,0.295
800,0.6,1.0,0.2,True,0.6000000000000018,1.6995145338688347,0.28
800,0.6,1.0,0.2,True,0.6000000000000039,1.7130105806619909,0.295
800,0.6,1.0,0.2,True,0.5999999999999989,1.8045044909777268,0.295
800,0.6,1.0,0.2,True,0.6000000000000018,1.7528129856353742,0.26
800,0.6,1.0,0.2,True,0.5999999999999988,1.6909753728166304,0.295
800,0.6,1.0,0.2,True,0.5999999999999984,1.9293548541910628,0.3
800,0.6,1.0,0.2,True,0.5999999999999993,1.7988028120752868,0.29
800,0.6,1.0,0.2,True,0.5999999999999995,1.7990245193200525,0.31
800,0.6,1.0,0.2,True,0.6000000000000012,1.8745383402401452,0.29
800,0.6,1.0,0.2,True,0.6000000000000001,1.5849882510177575,0.29
800,0.6,1.0,0.3,True,0.6000000000000003,1.2884496295725885,0.28
800,0.6,1.0,0.3,True,0.6000000000000005,1.267359872408731,0.28
800,0.6,1.0,0.3,True,0.6000000000000022,1.3030559652581895,0.32
800,0.6,1.0,0.3,True,0.6000000000000003,1.152290827740343,0.275
800,0.6,1.0,0.3,True,0.5999999999999993,1.2281960993206322,0.29
800,0.6,1.0,0.3,True,0.6000000000000002,1.3251324421948656,0.27
800,0.6,1.0,0.3,True,0.6000000000000028,1.4445348358453813,0.275
800,0.6,1.0,0.3,True,0.5999999999999993,1.4444372489767479,0.29
800,0.6,1.0,0.3,True,0.5999999999999996,1.1779843266728764,0.3
800,0.6,1.0,0.3,True,0.5999999999999993,1.26176910011541,0.29
800,0.6,1.0,0.3,True,0.6000000000000004,1.3360142129033248,0.29
800,0.6,1.0,0.3,True,0.5999999999999998,1.328573361087905,0.29
800,0.6,1.0,0.3,True,0.6000000000000001,1.2430371649097594,0.305
800,0.6,1.0,0.3,True,0.5999999999999985,1.2834328307876817,0.275
800,0.6,1.0,0.3,True,0.5999999999999991,1.3094834996375886,0.295
800,0.6,1.0,0.3,True,0.5999999999999996,1.321782579519327,0.285
800,0.6,1.0,0.3,True,0.5999999999999994,1.2497407725128857,0.28
800,0.6,1.0,0.3,True,0.5999999999999995,1.2121888701690864,0.29
800,0.6,1.0,0.3,True,0.600000000000001,1.40159825334659,0.295
800,0.6,1.0,0.3,True,0.6000000000000013,1.2318845660976319,0.3
800,0.6,1.0,0.3,True,0.6,1.2158986567666057,0.29
800,0.6,1.0,0.3,True,0.6000000000000008,1.3401278864343804,0.295
800,0.6,1.0,0.3,True,0.5999999999999988,1.2179170389699778,0.3
800,0.6,1.0,0.3,True,0.5999999999999989,1.233933266505832,0.29
800,0.6,1.0,0.3,True,0.5999999999999989,1.237378906881244,0.285
1000,0.6,1.0,0.1,True,0.6000000000000003,0.5974861028541028,0.315
1000,0.6,1.0,0.1,True,0.5999999999999976,0.6020825215567854,0.31
1000,0.6,1.0,0.1,True,0.6000000000000008,0.4650229783280653,0.285
1000,0.6,1.0,0.1,True,0.6,0.4083055332348879,0.305
1000,0.6,1.0,0.1,True,0.6000000000000019,0.33912046743703783,0.265
1000,0.6,1.0,0.1,True,0.6000000000000041,0.6050211990019817,0.285
1000,0.6,1.0,0.1,True,0.5999999999999999,1.1168601805721805,0.3
1000,0.6,1.0,0.1,True,0.5999999999999985,1.0061213817756083,0.3
1000,0.6,1.0,0.1,True,0.6000000000000036,0.5015136365096801,0.31
1000,0.6,1.0,0.1,True,0.5999999999999994,0.8629336865245353,0.33
1000,0.6,1.0,0.1,True,0.5999999999999981,0.7435549896252786,0.295
1000,0.6,1.0,0.1,True,0.5999999999999994,1.1134762942936338,0.28
1000,0.6,1.0,0.1,True,0.5999999999999992,0.354605770553221,0.3
1000,0.6,1.0,0.1,True,0.6000000000000011,0.7821330549284959,0.31
1000,0.6,1.0,0.1,True,0.6000000000000001,0.43230103602368686,0.34
1000,0.6,1.0,0.1,True,0.6000000000000006,0.7374342769803213,0.29
1000,0.6,1.0,0.1,True,0.5999999999999993,0.5861060156036019,0.305
1000,0.6,1.0,0.1,True,0.6000000000000018,0.8332889284811543,0.28
1000,0.6,1.0,0.1,True,0.6000000000000008,0.8122331166184953,0.28
1000,0.6,1.0,0.1,True,0.6000000000000009,0.7217137503496563,0.31
1000,0.6,1.0,0.1,True,0.6000000000000005,1.1700907721303282,0.285
1000,0.6,1.0,0.1,True,0.6000000000000001,0.8607534489073831,0.3
1000,0.6,1.0,0.1,True,0.6000000000000019,0.9186706799984394,0.305
1000,0.6,1.0,0.1,True,0.5999999999999998,0.45449160738890704,0.305
1000,0.6,1.0,0.1,True,0.6000000000000022,0.926634752972285,0.32
1000,0.6,1.0,0.2,True,0.5999999999999979,1.9390481280375012,0.32
1000,0.6,1.0,0.2,True,0.6000000000000008,1.7764332145110209,0.325
1000,0.6,1.0,0.2,True,0.5999999999999959,1.851074567960298,0.305
1000,0.6,1.0,0.2,True,0.5999999999999991,2.0846900844471508,0.305
1000,0.6,1.0,0.2,True,0.5999999999999984,2.0245703158937993,0.305
1000,0.6,1.0,0.2,True,0.5999999999999985,2.2632443437240024,0.3
1000,0.6,1.0,0.2,True,0.6000000000000001,2.03373162981197,0.315
1000,0.6,1.0,0.2,True,0.6000000000000002,1.9033969059352942,0.28
1000,0.6,1.0,0.2,True,0.5999999999999993,2.199855505693452,0.305
1000,0.6,1.0,0.2,True,0.6000000000000011,1.791012694718748,0.31
1000,0.6,1.0,0.2,True,0.6000000000000009,2.0136331432030765,0.285
1000,0.6,1.0,0.2,True,0.6000000000000001,2.090471743363911,0.32
1000,0.6,1.0,0.2,True,0.5999999999999996,2.06387938885791,0.295
1000,0.6,1.0,0.2,True,0.5999999999999994,2.1795843654214755,0.325
1000,0.6,1.0,0.2,True,0.5999999999999994,2.056909347502424,0.31
1000,0.6,1.0,0.2,True,0.599999999999999,1.8837051935499851,0.285
1000,0.6,1.0,0.2,True,0.6000000000000041,2.0193553786207263,0.285
1000,0.6,1.0,0.2,True,0.5999999999999988,1.9459050029112972,0.29
1000,0.6,1.0,0.2,True,0.6000000000000008,1.9189101986691897,0.3
1000,0.6,1.0,0.2,True,0.6000000000000003,2.086425149647729,0.32
1000,0.6,1.0,0.2,True,0.599999999999999,2.154429825999076,0.3
1000,0.6,1.0,0.2,True,0.5999999999999983,2.026711619820037,0.315
1000,0.6,1.0,0.2,True,0.5999999999999989,2.0158757586852123,0.285
1000,0.6,1.0,0.2,True,0.5999999999999999,1.8919451560012053,0.3
1000,0.6,1.0,0.2,True,0.5999999999999988,1.923503710251325,0.285
1000,0.6,1.0,0.3,True,0.6000000000000002,1.3436384809828477,0.3
1000,0.6,1.0,0.3,True,0.6000000000000028,1.5588207018112985,0.29
1000,0.6,1.0,0.3,True,0.6000000000000029,1.472120245525455,0.295
1000,0.6,1.0,0.3,True,0.6000000000000016,1.4742942727216897,0.305
1000,0.6,1.0,0.3,True,0.5999999999999993,1.3464065632887077,0.295
1000,0.6,1.0,0.3,True,0.600000000000001,1.4005912479710527,0.3
1000,0.6,1.0,0.3,True,0.6000000000000005,1.464269508038179,0.295
1000,0.6,1.0,0.3,True,0.6000000000000008,1.328439743327221,0.315
1000,0.6,1.0,0.3,True,0.5999999999999982,1.2993954356859738,0.31
1000,0.6,1.0,0.3,True,0.5999999999999992,1.3596242099409261,0.325
1000,0.6,1.0,0.3,True,0.6000000000000008,1.4723779132489447,0.285
1000,0.6,1.0,0.3,True,0.6,1.3859943717915948,0.285
1000,0.6,1.0,0.3,True,0.6000000000000001,1.39876302245687,0.29
1000,0.6,1.0,0.3,True,0.6000000000000018,1.3500705748422832,0.32
1000,0.6,1.0,0.3,True,0.5999999999999986,1.4304607705062957,0.32
1000,0.6,1.0,0.3,True,0.599999999999998,1.4582577960702974,0.31
1000,0.6,1.0,0.3,True,0.5999999999999975,1.302288346249168,0.29
1000,0.6,1.0,0.3,True,0.5999999999999992,1.4189751534699737,0.285
1000,0.6,1.0,0.3,True,0.5999999999999994,1.3591864650404188,0.295
1000,0.6,1.0,0.3,True,0.5999999999999998,1.350845803799221,0.31
1000,0.6,1.0,0.3,True,0.600000000000002,1.4198799118535659,0.3
1000,0.6,1.0,0.3,True,0.6000000000000001,1.469419465514049,0.32
1000,0.6,1.0,0.3,True,0.5999999999999998,1.4342392043764314,0.31
1000,0.6,1.0,0.3,True,0.6000000000000016,1.3329657804689505,0.29
1000,0.6,1.0,0.3,True,0.5999999999999988,1.5405540008781744,0.325
1200,0.6,1.0,0.1,True,0.6000000000000011,1.3047621733961563,0.33
1200,0.6,1.0,0.1,True,0.6000000000000014,0.5729798665207205,0.325
1200,0.6,1.0,0.1,True,0.5999999999999988,1.1926858538544864,0.305
1200,0.6,1.0,0.1,True,0.5999999999999988,0.9400508440729242,0.31
1200,0.6,1.0,0.1,True,0.6000000000000034,0.6654714300927919,0.305
1200,0.6,1.0,0.1,True,0.6000000000000001,1.5083153823724218,0.305
1200,0.6,1.0,0.1,True,0.5999999999999992,1.0938422897879783,0.29
1200,0.6,1.0,0.1,True,0.6000000000000001,0.937770845256184,0.305
1200,0.6,1.0,0.1,True,0.6000000000000011,0.9553294271186479,0.315
1200,0.6,1.0,0.1,True,0.5999999999999994,0.9586559138353031,0.31
1200,0.6,1.0,0.1,True,0.6000000000000004,1.128261040283208,0.33
1200,0.6,1.0,0.1,True,0.6000000000000003,0.8252532866120589,0.34
1200,0.6,1.0,0.1,True,0.5999999999999974,1.5806859016562487,0.305
1200,0.6,1.0,0.1,True,0.6000000000000012,0.830280662720841,0.3
1200,0.6,1.0,0.1,True,0.6000000000000013,0.7352731386214393,0.335
1200,0.6,1.0,0.1,True,0.6000000000000002,1.5933498661582908,0.305
1200,0.6,1.0,0.1,True,0.6000000000000024,0.8107918840886004,0.3
1200,0.6,1.0,0.1,True,0.6000000000000003,0.8612425816629999,0.3
1200,0.6,1.0,0.1,True,0.6000000000000005,0.8706105278358796,0.29
1200,0.6,1.0,0.1,True,0.5999999999999999,1.2276172086382275,0.325
1200,0.6,1.0,0.1,True,0.5999999999999988,0.5666528410877124,0.3
1200,0.6,1.0,0.1,True,0.5999999999999981,1.068536694203586,0.35
1200,0.6,1.0,0.1,True,0.5999999999999971,1.233274616107504,0.305
1200,0.6,1.0,0.1,True,0.5999999999999985,1.757635460835747,0.315
1200,0.6,1.0,0.1,True,0.6000000000000025,1.3739044652086214,0.31
1200,0.6,1.0,0.2,True,0.6000000000000032,2.1346045983120017,0.305
1200,0.6,1.0,0.2,True,0.6000000000000034,2.0338573533687594,0.315
1200,0.6,1.0,0.2,True,0.5999999999999982,2.1992094082481897,0.29
1200,0.6,1.0,0.2,True,0.6000000000000003,2.349541228217805,0.295
1200,0.6,1.0,0.2,True,0.5999999999999982,2.2442209078928106,0.305
1200,0.6,1.0,0.2,True,0.6000000000000005,2.152036031119218,0.29
1200,0.6,1.0,0.2,True,0.599999999999999,2.182757715244785,0.305
1200,0.6,1.0,0.2,True,0.6000000000000009,2.393849911293075,0.31
1200,0.6,1.0,0.2,True,0.6000000000000014,2.2351975988672215,0.315
1200,0.6,1.0,0.2,True,0.6000000000000028,2.259675210417681,0.305
1200,0.6,1.0,0.2,True,0.599999999999998,2.2963840308580257,0.33
1200,0.6,1.0,0.2,True,0.6000000000000024,2.1716673710858414,0.325
1200,0.6,1.0,0.2,True,0.6000000000000009,2.412085905696019,0.345
1200,0.6,1.0,0.2,True,0.5999999999999984,2.3275735358931193,0.31
1200,0.6,1.0,0.2,True,0.5999999999999979,2.3536231932819542,0.29
1200,0.6,1.0,0.2,True,0.5999999999999982,2.497155166992582,0.325
1200,0.6,1.0,0.2,True,0.5999999999999996,2.351739988905349,0.305
1200,0.6,1.0,0.2,True,0.5999999999999999,2.3664375716029182,0.305
1200,0.6,1.0,0.2,True,0.6000000000000011,2.132264168805183,0.33
1200,0.6,1.0,0.2,True,0.5999999999999983,2.1687864349755044,0.305
1200,0.6,1.0,0.2,True,0.5999999999999984,2.0569724538808405,0.335
1200,0.6,1.0,0.2,True,0.599999999999997,2.2656997075513194,0.31
1200,0.6,1.0,0.2,True,0.599999999999999,2.28384462792666,0.32
1200,0.6,1.0,0.2,True,0.6000000000000028,2.254250855946161,0.315
1200,0.6,1.0,0.2,True,0.5999999999999999,2.2076636771965568,0.36
1200,0.6,1.0,0.3,True,0.600000000000005,1.5472389042567598,0.285
1200,0.6,1.0,0.3,True,0.5999999999999988,1.552651365353964,0.305
1200,0.6,1.0,0.3,True,0.5999999999999984,1.4268200827925874,0.32
1200,0.6,1.0,0.3,True,0.5999999999999999,1.478145418103093,0.31
1200,0.6,1.0,0.3,True,0.5999999999999985,1.5358721142530822,0.315
1200,0.6,1.0,0.3,True,0.5999999999999959,1.580051147762919,0.315
1200,0.6,1.0,0.3,True,0.6000000000000005,1.460182378773919,0.325
1200,0.6,1.0,0.3,True,0.6000000000000014,1.6042610949915384,0.31
1200,0.6,1.0,0.3,True,0.600000000000001,1.5928296847512173,0.315
1200,0.6,1.0,0.3,True,0.6,1.637442457795701,0.32
1200,0.6,1.0,0.3,True,0.600000000000001,1.567297066594842,0.315
1200,0.6,1.0,0.3,True,0.6000000000000013,1.5469794414796727,0.33
1200,0.6,1.0,0.3,True,0.6000000000000021,1.5183996815943641,0.31
1200,0.6,1.0,0.3,True,0.5999999999999999,1.5874462057339116,0.295
1200,0.6,1.0,0.3,True,0.5999999999999984,1.4122972203137745,0.315
1200,0.6,1.0,0.3,True,0.5999999999999998,1.4040084299338078,0.315
1200,0.6,1.0,0.3,True,0.5999999999999979,1.5339723615663585,0.325
1200,0.6,1.0,0.3,True,0.5999999999999992,1.4113658496805497,0.3
1200,0.6,1.0,0.3,True,0.5999999999999964,1.5170174716737688,0.3
1200,0.6,1.0,0.3,True,0.5999999999999983,1.605423352948237,0.3
1200,0.6,1.0,0.3,True,0.5999999999999982,1.574430466549552,0.325
1200,0.6,1.0,0.3,True,0.5999999999999974,1.4491046863187074,0.305
1200,0.6,1.0,0.3,True,0.6000000000000032,1.5575843246786762,0.35
1200,0.6,1.0,0.3,True,0.6000000000000002,1.4546235964987284,0.325
1200,0.6,1.0,0.3,True,0.6000000000000004,1.4246893019199918,0.335
800,0.8,0.94,0.1,True,0.800000000000004,0.7791253458746228,0.27
800,0.8,0.94,0.1,True,0.8000000000000006,1.064453966481497,0.29
800,0.8,0.94,0.1,True,0.8000000000000012,1.1324466757807938,0.26
800,0.8,0.94,0.1,True,0.8000000000000049,0.3949944592777472,0.27
800,0.8,0.94,0.1,True,0.8000000000000014,0.757356397348133,0.285
800,0.8,0.94,0.1,True,0.8000000000000009,0.6541630098199064,0.27
800,0.8,0.94,0.1,True,0.7999999999999995,0.7046402457454867,0.275
800,0.8,0.94,0.1,True,0.8000000000000003,0.5614981123109667,0.285
800,0.8,0.94,0.1,True,0.8000000000000022,0.9004826969630645,0.275
800,0.8,0.94,0.1,True,0.7999999999999997,1.4005625616216955,0.28
800,0.8,0.94,0.1,True,0.7999999999999998,0.5131874822840221,0.295
800,0.8,0.94,0.1,True,0.8000000000000023,1.625955900496224,0.285
800,0.8,0.94,0.1,True,0.799999999999995,0.8267576096661273,0.29
800,0.8,0.94,0.1,True,0.8000000000000038,1.475096287047767,0.255
800,0.8,0.94,0.1,True,0.799999999999999,0.6251310748157867,0.25
800,0.8,0.94,0.1,True,0.7999999999999997,0.6631663657207872,0.265
800,0.8,0.94,0.1,True,0.7999999999999992,0.4505066023822024,0.305
800,0.8,0.94,0.1,True,0.7999999999999987,0.7452527255997684,0.285
800,0.8,0.94,0.1,True,0.8000000000000038,0.937965244010531,0.285
800,0.8,0.94,0.1,True,0.8000000000000038,0.7287648612531643,0.275
800,0.8,0.94,0.1,True,0.7999999999999987,0.6328011285591172,0.285
800,0.8,0.94,0.1,True,0.8,3.0219581953060577,0.3
800,0.8,0.94,0.1,True,0.8,0.5074161423264951,0.295
800,0.8,0.94,0.1,True,0.7999999999999965,1.1114064399844956,0.31
800,0.8,0.94,0.1,True,0.8000000000000002,0.6613582297894822,0.285
800,0.8,0.94,0.2,True,0.7999999999999964,2.0323689599994648,0.3
800,0.8,0.94,0.2,True,0.8000000000000018,2.161251139064034,0.29
800,0.8,0.94,0.2,True,0.8000000000000005,2.0017600013614474,0.315
800,0.8,0.94,0.2,True,0.8000000000000035,2.1416508962777128,0.28
800,0.8,0.94,0.2,True,0.799999999999998,1.973148015655219,0.275
800,0.8,0.94,0.2,True,0.7999999999999965,1.5993946371113124,0.29
800,0.8,0.94,0.2,True,0.7999999999999983,1.7297296407148275,0.32
800,0.8,0.94,0.2,True,0.7999999999999994,2.0678026692962774,0.28
800,0.8,0.94,0.2,True,0.7999999999999975,1.9224321509572828,0.29
800,0.8,0.94,0.2,True,0.7999999999999976,1.906286978654782,0.305
800,0.8,0.94,0.2,True,0.800000000000002,2.068426793332993,0.305
800,0.8,0.94,0.2,True,0.7999999999999965,1.8113562761518214,0.275
800,0.8,0.94,0.2,True,0.8000000000000004,1.9280748413887132,0.29
800,0.8,0.94,0.2,True,0.7999999999999986,2.0163366082433005,0.275
800,0.8,0.94,0.2,True,0.8000000000000019,2.0268431370591187,0.285
800,0.8,0.94,0.2,True,0.8000000000000005,2.035715884091881,0.275
800,0.8,0.94,0.2,True,0.7999999999999999,1.9320189242907908,0.285
800,0.8,0.94,0.2,True,0.7999999999999983,1.9013190395086839,0.285
800,0.8,0.94,0.2,True,0.8000000000000005,1.765218389578714,0.275
800,0.8,0.94,0.2,True,0.7999999999999989,2.0251299216947833,0.28
800,0.8,0.94,0.2,True,0.8000000000000052,1.8491331265300572,0.29
800,0.8,0.94,0.2,True,0.8000000000000006,2.074563520898592,0.3
800,0.8,0.94,0.2,True,0.799999999999998,1.9014064764378615,0.27
800,0.8,0.94,0.2,True,0.7999999999999992,1.7304015802678263,0.275
800,0.8,0.94,0.2,True,0.8000000000000003,1.8341168502624718,0.28
800,0.8,0.94,0.3,True,0.8000000000000024,1.256193917621793,0.27
800,0.8,0.94,0.3,True,0.7999999999999985,1.248757081305806,0.29
800,0.8,0.94,0.3,True,0.7999999999999999,1.4042570689261349,0.31
800,0.8,0.94,0.3,True,0.7999999999999993,1.2574787058662547,0.305
800,0.8,0.94,0.3,True,0.7999999999999977,1.2684507778182423,0.28
800,0.8,0.94,0.3,True,0.8000000000000003,1.115292846991008,0.3
800,0.8,0.94,0.3,True,0.8000000000000003,1.2511143249101453,0.3
800,0.8,0.94,0.3,True,0.8000000000000005,1.1191944508034575,0.275
800,0.8,0.94,0.3,True,0.7999999999999975,1.2930717672222163,0.29
800,0.8,0.94,0.3,True,0.8000000000000004,1.1471803827706104,0.3
800,0.8,0.94,0.3,True,0.7999999999999988,1.115306182180881,0.305
800,0.8,0.94,0.3,True,0.8000000000000038,1.3788279562409502,0.27
800,0.8,0.94,0.3,True,0.7999999999999965,1.3905843954073176,0.285
800,0.8,0.94,0.3,True,0.8000000000000003,1.1295988986514836,0.27
800,0.8,0.94,0.3,True,0.7999999999999977,1.2628209776942172,0.28
800,0.8,0.94,0.3,True,0.7999999999999994,1.3384592118559273,0.285
800,0.8,0.94,0.3,True,0.7999999999999982,1.4401577025431287,0.29
800,0.8,0.94,0.3,True,0.7999999999999996,1.299239957554226,0.295
800,0.8,0.94,0.3,True,0.7999999999999965,1.197703788660081,0.28
800,0.8,0.94,0.3,True,0.8000000000000014,1.3586512017861638,0.285
800,0.8,0.94,0.3,True,0.7999999999999998,1.1809466918752904,0.295
800,0.8,0.94,0.3,True,0.7999999999999977,1.0605197015068932,0.29
800,0.8,0.94,0.3,True,0.7999999999999987,1.2379560875535216,0.275
800,0.8,0.94,0.3,True,0.8000000000000009,1.2340028552160862,0.325
800,0.8,0.94,0.3,True,0.800000000000001,1.2059553930354494,0.27
1000,0.8,0.94,0.1,True,0.8000000000000016,2.8855524529879766,0.315
1000,0.8,0.94,0.1,True,0.7999999999999973,2.167052401387302,0.31
1000,0.8,0.94,0.1,True,0.8000000000000005,1.3906945089337153,0.305
1000,0.8,0.94,0.1,True,0.8,2.049625588459854,0.25
1000,0.8,0.94,0.1,True,0.7999999999999968,2.366912926829727,0.3
1000,0.8,0.94,0.1,True,0.7999999999999994,2.55425852741069,0.29
1000,0.8,0.94,0.1,True,0.7999999999999992,1.0479907844179286,0.305
1000,0.8,0.94,0.1,True,0.8,1.3255575981218581,0.285
1000,0.8,0.94,0.1,True,0.7999999999999996,1.530260997437826,0.31
1000,0.8,0.94,0.1,True,0.7999999999999974,1.3746772058216046,0.3
1000,0.8,0.94,0.1,True,0.8000000000000009,1.671688281267805,0.31
1000,0.8,0.94,0.1,True,0.799999999999998,1.4878930780554385,0.28
1000,0.8,0.94,0.1,True,0.8000000000000017,1.373734145127353,0.285
1000,0.8,0.94,0.1,True,0.7999999999999998,2.657706575798025,0.3
1000,0.8,0.94,0.1,True,0.799999999999998,1.5030870294426169,0.31
1000,0.8,0.94,0.1,True,0.8000000000000016,1.0493462471267643,0.3
1000,0.8,0.94,0.1,True,0.800000000000001,1.5336311811931205,0.31
1000,0.8,0.94,0.1,True,0.799999999999999,1.4751880616482778,0.3
1000,0.8,0.94,0.1,True,0.800000000000001,2.2528338062017137,0.315
1000,0.8,0.94,0.1,True,0.8000000000000014,0.6066691973261216,0.29
1000,0.8,0.94,0.1,True,0.8000000000000008,2.583888335699073,0.31
1000,0.8,0.94,0.1,True,0.7999999999999979,1.817626124240793,0.31
1000,0.8,0.94,0.1,True,0.8000000000000005,0.7503221461259717,0.275
1000,0.8,0.94,0.1,True,0.8000000000000018,2.5563404825207137,0.265
1000,0.8,0.94,0.1,True,0.800000000000002,1.006471436984497,0.305
1000,0.8,0.94,0.2,True,0.7999999999999999,2.3857089052110685,0.275
1000,0.8,0.94,0.2,True,0.8000000000000032,2.025456024217362,0.295
1000,0.8,0.94,0.2,True,0.7999999999999996,2.290297153056571,0.295
1000,0.8,0.94,0.2,True,0.7999999999999998,2.5133402273286674,0.29
1000,0.8,0.94,0.2,True,0.8000000000000016,2.083091169340493,0.28
1000,0.8,0.94,0.2,True,0.7999999999999964,2.028246858173597,0.31
1000,0.8,0.94,0.2,True,0.7999999999999987,2.043270811209669,0.285
